id;id_school;grade;letter
18027;360;6;C
18028;360;7;A
18029;360;7;B
18030;360;8;A
18031;360;8;B
18032;360;8;C
18033;360;9;A
18034;360;9;B
18035;360;9;C
18036;360;10;A
18037;360;10;B
18038;360;11;A
18039;360;11;B
18040;99;1;A
18041;99;1;B
18042;99;2;A
18043;99;2;B
18044;99;3;A
18045;99;4;A
18046;99;4;B
18047;99;4;C
18048;99;5;A
18049;99;6;A
18050;99;7;A
18051;99;8;A
18052;99;9;A
18053;99;10;A
18054;99;11;A
18055;952;1;A
18056;952;1;B
18057;952;2;A
18058;952;2;B
18059;952;3;A
18060;952;3;B
18061;952;3;C
18062;952;4;A
18063;952;4;B
18064;952;5;A
18065;952;5;B
18066;952;5;C
18067;952;6;A
18068;952;7;A
18069;952;8;A
18070;952;8;B
18071;952;9;A
18072;952;9;B
18073;952;10;A
18074;952;11;A
18075;952;11;B
18076;952;11;C
18077;486;1;A
18078;486;2;A
18079;486;3;A
18080;486;3;B
18081;486;3;C
18082;486;4;A
18083;486;5;A
18084;486;5;B
18085;486;5;C
18086;486;6;A
18087;486;6;B
18088;486;7;A
18089;486;8;A
18090;486;8;B
18091;486;9;A
18092;486;9;B
18093;486;10;A
18094;486;10;B
18095;486;10;C
18096;486;11;A
18097;107;1;A
18098;107;2;A
18099;107;2;B
18100;107;2;C
18101;107;3;A
18102;107;3;B
18103;107;3;C
18104;107;4;A
18105;107;4;B
18106;107;5;A
18107;107;6;A
18108;107;7;A
18109;107;7;B
18110;107;7;C
18111;107;8;A
18112;107;8;B
18113;107;9;A
18114;107;10;A
18115;107;11;A
18116;107;11;B
18117;107;11;C
18118;97;1;A
18119;97;1;B
18120;97;2;A
18121;97;3;A
18122;97;3;B
18123;97;3;C
18124;97;4;A
18125;97;5;A
18126;97;6;A
18127;97;6;B
18128;97;7;A
18129;97;7;B
18130;97;7;C
18131;97;8;A
18132;97;8;B
18133;97;8;C
18134;97;9;A
18135;97;9;B
18136;97;9;C
18137;97;10;A
18138;97;10;B
18139;97;10;C
18140;97;11;A
18141;97;11;B
18142;454;1;A
18143;454;2;A
18144;454;2;B
18145;454;2;C
18146;454;3;A
18147;454;4;A
18148;454;4;B
18149;454;4;C
18150;454;5;A
18151;454;5;B
18152;454;5;C
18153;454;6;A
18154;454;7;A
18155;454;7;B
18156;454;7;C
18157;454;8;A
18158;454;8;B
18159;454;9;A
18160;454;9;B
18161;454;9;C
18162;454;10;A
18163;454;10;B
18164;454;11;A
18165;454;11;B
18166;148;1;A
18167;148;1;B
18168;148;2;A
18169;148;3;A
18170;148;4;A
18171;148;4;B
18172;148;5;A
18173;148;5;B
18174;148;6;A
18175;148;6;B
18176;148;7;A
18177;148;7;B
18178;148;8;A
18179;148;8;B
18180;148;9;A
18181;148;9;B
18182;148;9;C
18183;148;10;A
18184;148;10;B
18185;148;11;A
18186;148;11;B
18187;148;11;C
18188;381;1;A
18189;381;2;A
18190;381;2;B
18191;381;2;C
18192;381;3;A
18193;381;3;B
18194;381;4;A
18195;381;4;B
18196;381;4;C
18197;381;5;A
18198;381;6;A
18199;381;6;B
18200;381;7;A
18201;381;7;B
18202;381;8;A
18203;381;8;B
18204;381;8;C
18205;381;9;A
18206;381;9;B
18207;381;9;C
18208;381;10;A
18209;381;10;B
18210;381;11;A
18211;510;1;A
18212;510;1;B
18213;510;2;A
18214;510;3;A
18215;510;3;B
18216;510;3;C
18217;510;4;A
18218;510;4;B
18219;510;5;A
18220;510;5;B
18221;510;6;A
18222;510;6;B
18223;510;6;C
18224;510;7;A
18225;510;8;A
18226;510;8;B
18227;510;9;A
18228;510;9;B
18229;510;9;C
18230;510;10;A
18231;510;11;A
18232;510;11;B
18233;37;1;A
18234;37;1;B
18235;37;2;A
18236;37;2;B
18237;37;3;A
18238;37;3;B
18239;37;4;A
18240;37;4;B
18241;37;5;A
18242;37;6;A
18243;37;7;A
18244;37;7;B
18245;37;7;C
18246;37;8;A
18247;37;8;B
18248;37;8;C
18249;37;9;A
18250;37;9;B
18251;37;10;A
18252;37;11;A
18253;37;11;B
18254;156;1;A
18255;156;2;A
18256;156;2;B
18257;156;2;C
18258;156;3;A
18259;156;4;A
18260;156;4;B
18261;156;4;C
18262;156;5;A
18263;156;5;B
18264;156;5;C
18265;156;6;A
18266;156;6;B
18267;156;6;C
18268;156;7;A
18269;156;7;B
18270;156;7;C
18271;156;8;A
18272;156;8;B
18273;156;8;C
18274;156;9;A
18275;156;9;B
18276;156;10;A
18277;156;10;B
18278;156;10;C
18279;156;11;A
18280;156;11;B
18281;70;1;A
18282;70;2;A
18283;70;2;B
18284;70;3;A
18285;70;4;A
18286;70;4;B
18287;70;4;C
18288;70;5;A
18289;70;5;B
18290;70;6;A
18291;70;6;B
18292;70;6;C
18293;70;7;A
18294;70;7;B
18295;70;7;C
18296;70;8;A
18297;70;8;B
18298;70;8;C
18299;70;9;A
18300;70;9;B
18301;70;9;C
18302;70;10;A
18303;70;10;B
18304;70;10;C
18305;70;11;A
18306;846;1;A
18307;846;2;A
18308;846;3;A
18309;846;4;A
18310;846;5;A
18311;846;5;B
18312;846;6;A
18313;846;7;A
18314;846;7;B
18315;846;8;A
18316;846;8;B
18317;846;9;A
18318;846;9;B
18319;846;10;A
18320;846;11;A
18321;846;11;B
18322;846;11;C
18323;974;1;A
18324;974;1;B
18325;974;1;C
18326;974;2;A
18327;974;2;B
18328;974;3;A
18329;974;3;B
18330;974;4;A
18331;974;4;B
18332;974;5;A
18333;974;6;A
18334;974;6;B
18335;974;6;C
18336;974;7;A
18337;974;7;B
18338;974;7;C
18339;974;8;A
18340;974;8;B
18341;974;9;A
18342;974;9;B
18343;974;10;A
18344;974;10;B
18345;974;11;A
18346;848;1;A
18347;848;1;B
18348;848;2;A
18349;848;2;B
18350;848;3;A
18351;848;3;B
18352;848;4;A
18353;848;5;A
18354;848;6;A
18355;848;7;A
18356;848;8;A
18357;848;8;B
18358;848;9;A
18359;848;10;A
18360;848;11;A
18361;60;1;A
18362;60;1;B
18363;60;1;C
18364;60;2;A
18365;60;2;B
18366;60;3;A
18367;60;3;B
18368;60;4;A
18369;60;5;A
18370;60;5;B
18371;60;6;A
18372;60;6;B
18373;60;6;C
18374;60;7;A
18375;60;7;B
18376;60;8;A
18377;60;8;B
18378;60;9;A
18379;60;9;B
18380;60;10;A
18381;60;11;A
18382;60;11;B
18383;559;1;A
18384;559;1;B
18385;559;1;C
18386;559;2;A
18387;559;2;B
18388;559;3;A
18389;559;3;B
18390;559;4;A
18391;559;5;A
18392;559;5;B
18393;559;6;A
18394;559;7;A
18395;559;8;A
18396;559;9;A
18397;559;10;A
18398;559;11;A
18399;559;11;B
18400;559;11;C
18401;814;1;A
18402;814;1;B
18403;814;1;C
18404;814;2;A
18405;814;2;B
18406;814;3;A
18407;814;3;B
18408;814;4;A
18409;814;4;B
18410;814;4;C
18411;814;5;A
18412;814;6;A
18413;814;7;A
18414;814;8;A
18415;814;9;A
18416;814;9;B
18417;814;10;A
18418;814;10;B
18419;814;11;A
18420;114;1;A
18421;114;1;B
18422;114;1;C
18423;114;2;A
18424;114;3;A
18425;114;3;B
18426;114;3;C
18427;114;4;A
18428;114;5;A
18429;114;5;B
18430;114;6;A
18431;114;7;A
18432;114;7;B
18433;114;7;C
18434;114;8;A
18435;114;8;B
18436;114;8;C
18437;114;9;A
18438;114;9;B
18439;114;10;A
18440;114;10;B
18441;114;10;C
18442;114;11;A
18443;114;11;B
18444;114;11;C
18445;311;1;A
18446;311;1;B
18447;311;1;C
18448;311;2;A
18449;311;2;B
18450;311;3;A
18451;311;4;A
18452;311;5;A
18453;311;6;A
18454;311;6;B
18455;311;6;C
18456;311;7;A
18457;311;8;A
18458;311;8;B
18459;311;9;A
18460;311;9;B
18461;311;10;A
18462;311;10;B
18463;311;10;C
18464;311;11;A
18465;311;11;B
18466;695;1;A
18467;695;1;B
18468;695;2;A
18469;695;2;B
18470;695;3;A
18471;695;3;B
18472;695;3;C
18473;695;4;A
18474;695;4;B
18475;695;5;A
18476;695;6;A
18477;695;7;A
18478;695;7;B
18479;695;7;C
18480;695;8;A
18481;695;8;B
18482;695;9;A
18483;695;9;B
18484;695;9;C
18485;695;10;A
18486;695;10;B
18487;695;11;A
18488;695;11;B
18489;695;11;C
18490;790;1;A
18491;790;2;A
18492;790;2;B
18493;790;3;A
18494;790;4;A
18495;790;5;A
18496;790;6;A
18497;790;6;B
18498;790;7;A
18499;790;7;B
18500;790;7;C
18501;790;8;A
18502;790;8;B
18503;790;9;A
18504;790;9;B
18505;790;10;A
18506;790;10;B
18507;790;11;A
18508;20;1;A
18509;20;1;B
18510;20;2;A
18511;20;2;B
18512;20;3;A
18513;20;4;A
18514;20;5;A
18515;20;5;B
18516;20;6;A
18517;20;6;B
18518;20;6;C
18519;20;7;A
18520;20;8;A
18521;20;8;B
18522;20;8;C
18523;20;9;A
18524;20;9;B
18525;20;10;A
18526;20;11;A
18527;20;11;B
18528;347;1;A
18529;347;2;A
18530;347;2;B
18531;347;2;C
18532;347;3;A
18533;347;3;B
18534;347;4;A
18535;347;4;B
18536;347;5;A
18537;347;5;B
18538;347;6;A
18539;347;6;B
18540;347;6;C
18541;347;7;A
18542;347;7;B
18543;347;8;A
18544;347;9;A
18545;347;9;B
18546;347;9;C
18547;347;10;A
18548;347;10;B
18549;347;11;A
18550;347;11;B
18551;601;1;A
18552;601;1;B
18553;601;1;C
18554;601;2;A
18555;601;2;B
18556;601;3;A
18557;601;3;B
18558;601;3;C
18559;601;4;A
18560;601;4;B
18561;601;5;A
18562;601;6;A
18563;601;6;B
18564;601;6;C
18565;601;7;A
18566;601;8;A
18567;601;8;B
18568;601;9;A
18569;601;9;B
18570;601;10;A
18571;601;11;A
18572;954;1;A
18573;954;1;B
18574;954;1;C
18575;954;2;A
18576;954;2;B
18577;954;3;A
18578;954;3;B
18579;954;3;C
18580;954;4;A
18581;954;4;B
18582;954;5;A
18583;954;5;B
18584;954;5;C
18585;954;6;A
18586;954;6;B
18587;954;7;A
18588;954;7;B
18589;954;7;C
18590;954;8;A
18591;954;8;B
18592;954;9;A
18593;954;9;B
18594;954;10;A
18595;954;10;B
18596;954;11;A
18597;348;1;A
18598;348;1;B
18599;348;1;C
18600;348;2;A
18601;348;2;B
18602;348;2;C
18603;348;3;A
18604;348;3;B
18605;348;4;A
18606;348;4;B
18607;348;5;A
18608;348;5;B
18609;348;6;A
18610;348;6;B
18611;348;6;C
18612;348;7;A
18613;348;8;A
18614;348;9;A
18615;348;9;B
18616;348;9;C
18617;348;10;A
18618;348;10;B
18619;348;11;A
18620;997;1;A
18621;997;1;B
18622;997;1;C
18623;997;2;A
18624;997;2;B
18625;997;2;C
18626;997;3;A
18627;997;3;B
18628;997;3;C
18629;997;4;A
18630;997;5;A
18631;997;5;B
18632;997;5;C
18633;997;6;A
18634;997;7;A
18635;997;7;B
18636;997;8;A
18637;997;8;B
18638;997;9;A
18639;997;10;A
18640;997;10;B
18641;997;11;A
18642;997;11;B
18643;217;1;A
18644;217;1;B
18645;217;2;A
18646;217;2;B
18647;217;3;A
18648;217;3;B
18649;217;3;C
18650;217;4;A
18651;217;5;A
18652;217;6;A
18653;217;6;B
18654;217;7;A
18655;217;7;B
18656;217;7;C
18657;217;8;A
18658;217;9;A
18659;217;10;A
18660;217;10;B
18661;217;11;A
18662;217;11;B
18663;217;11;C
18664;368;1;A
18665;368;1;B
18666;368;2;A
18667;368;2;B
18668;368;2;C
18669;368;3;A
18670;368;3;B
18671;368;3;C
18672;368;4;A
18673;368;5;A
18674;368;5;B
18675;368;5;C
18676;368;6;A
18677;368;7;A
18678;368;7;B
18679;368;7;C
18680;368;8;A
18681;368;8;B
18682;368;9;A
18683;368;10;A
18684;368;10;B
18685;368;10;C
18686;368;11;A
18687;368;11;B
18688;416;1;A
18689;416;2;A
18690;416;3;A
18691;416;4;A
18692;416;4;B
18693;416;5;A
18694;416;5;B
18695;416;6;A
18696;416;6;B
18697;416;7;A
18698;416;7;B
18699;416;7;C
18700;416;8;A
18701;416;9;A
18702;416;10;A
18703;416;10;B
18704;416;11;A
18705;416;11;B
18706;416;11;C
18707;801;1;A
18708;801;1;B
18709;801;2;A
18710;801;2;B
18711;801;2;C
18712;801;3;A
18713;801;4;A
18714;801;4;B
18715;801;4;C
18716;801;5;A
18717;801;6;A
18718;801;6;B
18719;801;6;C
18720;801;7;A
18721;801;7;B
18722;801;7;C
18723;801;8;A
18724;801;8;B
18725;801;8;C
18726;801;9;A
18727;801;10;A
18728;801;11;A
18729;801;11;B
18730;100;1;A
18731;100;1;B
18732;100;1;C
18733;100;2;A
18734;100;2;B
18735;100;2;C
18736;100;3;A
18737;100;4;A
18738;100;4;B
18739;100;4;C
18740;100;5;A
18741;100;6;A
18742;100;6;B
18743;100;7;A
18744;100;7;B
18745;100;7;C
18746;100;8;A
18747;100;9;A
18748;100;9;B
18749;100;9;C
18750;100;10;A
18751;100;10;B
18752;100;10;C
18753;100;11;A
18754;258;1;A
18755;258;1;B
18756;258;2;A
18757;258;2;B
18758;258;3;A
18759;258;3;B
18760;258;3;C
18761;258;4;A
18762;258;5;A
18763;258;5;B
18764;258;5;C
18765;258;6;A
18766;258;6;B
18767;258;6;C
18768;258;7;A
18769;258;8;A
18770;258;8;B
18771;258;8;C
18772;258;9;A
18773;258;9;B
18774;258;9;C
18775;258;10;A
18776;258;10;B
18777;258;11;A
18778;258;11;B
18779;258;11;C
18780;396;1;A
18781;396;2;A
18782;396;3;A
18783;396;3;B
18784;396;3;C
18785;396;4;A
18786;396;5;A
18787;396;5;B
18788;396;6;A
18789;396;6;B
18790;396;7;A
18791;396;7;B
18792;396;7;C
18793;396;8;A
18794;396;8;B
18795;396;9;A
18796;396;9;B
18797;396;10;A
18798;396;10;B
18799;396;11;A
18800;887;1;A
18801;887;1;B
18802;887;2;A
18803;887;2;B
18804;887;2;C
18805;887;3;A
18806;887;3;B
18807;887;3;C
18808;887;4;A
18809;887;5;A
18810;887;6;A
18811;887;7;A
18812;887;7;B
18813;887;7;C
18814;887;8;A
18815;887;8;B
18816;887;9;A
18817;887;9;B
18818;887;10;A
18819;887;10;B
18820;887;10;C
18821;887;11;A
18822;887;11;B
18823;282;1;A
18824;282;1;B
18825;282;2;A
18826;282;2;B
18827;282;2;C
18828;282;3;A
18829;282;3;B
18830;282;3;C
18831;282;4;A
18832;282;4;B
18833;282;5;A
18834;282;5;B
18835;282;5;C
18836;282;6;A
18837;282;7;A
18838;282;7;B
18839;282;7;C
18840;282;8;A
18841;282;8;B
18842;282;9;A
18843;282;9;B
18844;282;9;C
18845;282;10;A
18846;282;11;A
18847;282;11;B
18848;611;1;A
18849;611;1;B
18850;611;2;A
18851;611;3;A
18852;611;4;A
18853;611;4;B
18854;611;5;A
18855;611;5;B
18856;611;5;C
18857;611;6;A
18858;611;7;A
18859;611;7;B
18860;611;8;A
18861;611;8;B
18862;611;8;C
18863;611;9;A
18864;611;10;A
18865;611;10;B
18866;611;11;A
18867;649;1;A
18868;649;2;A
18869;649;2;B
18870;649;3;A
18871;649;3;B
18872;649;3;C
18873;649;4;A
18874;649;4;B
18875;649;5;A
18876;649;5;B
18877;649;5;C
18878;649;6;A
18879;649;6;B
18880;649;7;A
18881;649;8;A
18882;649;8;B
18883;649;8;C
18884;649;9;A
18885;649;9;B
18886;649;10;A
18887;649;10;B
18888;649;10;C
18889;649;11;A
18890;649;11;B
18891;649;11;C
18892;668;1;A
18893;668;2;A
18894;668;2;B
18895;668;3;A
18896;668;3;B
18897;668;3;C
18898;668;4;A
18899;668;4;B
18900;668;5;A
18901;668;5;B
18902;668;6;A
18903;668;6;B
18904;668;7;A
18905;668;8;A
18906;668;8;B
18907;668;8;C
18908;668;9;A
18909;668;9;B
18910;668;10;A
18911;668;10;B
18912;668;11;A
18913;668;11;B
18914;668;11;C
18915;453;1;A
18916;453;1;B
18917;453;2;A
18918;453;3;A
18919;453;3;B
18920;453;4;A
18921;453;4;B
18922;453;5;A
18923;453;5;B
18924;453;6;A
18925;453;6;B
18926;453;7;A
18927;453;7;B
18928;453;8;A
18929;453;8;B
18930;453;9;A
18931;453;9;B
18932;453;10;A
18933;453;11;A
18934;453;11;B
18935;619;1;A
18936;619;1;B
18937;619;1;C
18938;619;2;A
18939;619;2;B
18940;619;3;A
18941;619;4;A
18942;619;5;A
18943;619;6;A
18944;619;6;B
18945;619;7;A
18946;619;8;A
18947;619;9;A
18948;619;9;B
18949;619;9;C
18950;619;10;A
18951;619;10;B
18952;619;11;A
18953;552;1;A
18954;552;2;A
18955;552;2;B
18956;552;3;A
18957;552;3;B
18958;552;3;C
18959;552;4;A
18960;552;4;B
18961;552;4;C
18962;552;5;A
18963;552;5;B
18964;552;5;C
18965;552;6;A
18966;552;7;A
18967;552;8;A
18968;552;9;A
18969;552;9;B
18970;552;10;A
18971;552;10;B
18972;552;10;C
18973;552;11;A
18974;552;11;B
18975;552;11;C
18976;521;1;A
18977;521;1;B
18978;521;2;A
18979;521;3;A
18980;521;3;B
18981;521;4;A
18982;521;5;A
18983;521;5;B
18984;521;5;C
18985;521;6;A
18986;521;6;B
18987;521;7;A
18988;521;8;A
18989;521;8;B
18990;521;8;C
18991;521;9;A
18992;521;10;A
18993;521;10;B
18994;521;11;A
18995;46;1;A
18996;46;1;B
18997;46;1;C
18998;46;2;A
18999;46;2;B
19000;46;3;A
19001;46;3;B
19002;46;4;A
19003;46;4;B
19004;46;5;A
19005;46;6;A
19006;46;6;B
19007;46;7;A
19008;46;7;B
19009;46;8;A
19010;46;8;B
19011;46;8;C
19012;46;9;A
19013;46;10;A
19014;46;10;B
19015;46;11;A
19016;46;11;B
19017;710;1;A
19018;710;1;B
19019;710;2;A
19020;710;2;B
19021;710;2;C
19022;710;3;A
19023;710;3;B
19024;710;3;C
19025;710;4;A
19026;710;5;A
19027;710;5;B
19028;710;6;A
19029;710;6;B
19030;710;6;C
19031;710;7;A
19032;710;7;B
19033;710;7;C
19034;710;8;A
19035;710;9;A
19036;710;9;B
19037;710;10;A
19038;710;11;A
19039;710;11;B
19040;320;1;A
19041;320;1;B
19042;320;1;C
19043;320;2;A
19044;320;3;A
19045;320;3;B
19046;320;3;C
19047;320;4;A
19048;320;5;A
19049;320;6;A
19050;320;7;A
19051;320;8;A
19052;320;9;A
19053;320;9;B
19054;320;9;C
19055;320;10;A
19056;320;10;B
19057;320;10;C
19058;320;11;A
19059;320;11;B
19060;228;1;A
19061;228;1;B
19062;228;1;C
19063;228;2;A
19064;228;2;B
19065;228;3;A
19066;228;3;B
19067;228;3;C
19068;228;4;A
19069;228;5;A
19070;228;5;B
19071;228;6;A
19072;228;6;B
19073;228;7;A
19074;228;8;A
19075;228;8;B
19076;228;9;A
19077;228;9;B
19078;228;9;C
19079;228;10;A
19080;228;10;B
19081;228;10;C
19082;228;11;A
19083;228;11;B
19084;228;11;C
19085;252;1;A
19086;252;1;B
19087;252;1;C
19088;252;2;A
19089;252;2;B
19090;252;3;A
19091;252;3;B
19092;252;4;A
19093;252;4;B
19094;252;4;C
19095;252;5;A
19096;252;6;A
19097;252;6;B
19098;252;7;A
19099;252;7;B
19100;252;8;A
19101;252;8;B
19102;252;9;A
19103;252;9;B
19104;252;9;C
19105;252;10;A
19106;252;10;B
19107;252;11;A
19108;252;11;B
19109;252;11;C
19110;532;1;A
19111;532;1;B
19112;532;2;A
19113;532;2;B
19114;532;3;A
19115;532;4;A
19116;532;5;A
19117;532;5;B
19118;532;5;C
19119;532;6;A
19120;532;6;B
19121;532;6;C
19122;532;7;A
19123;532;7;B
19124;532;7;C
19125;532;8;A
19126;532;9;A
19127;532;9;B
19128;532;10;A
19129;532;11;A
19130;138;1;A
19131;138;1;B
19132;138;1;C
19133;138;2;A
19134;138;2;B
19135;138;3;A
19136;138;4;A
19137;138;4;B
19138;138;4;C
19139;138;5;A
19140;138;6;A
19141;138;6;B
19142;138;6;C
19143;138;7;A
19144;138;7;B
19145;138;7;C
19146;138;8;A
19147;138;8;B
19148;138;8;C
19149;138;9;A
19150;138;10;A
19151;138;10;B
19152;138;11;A
19153;138;11;B
19154;138;11;C
19155;105;1;A
19156;105;1;B
19157;105;1;C
19158;105;2;A
19159;105;3;A
19160;105;4;A
19161;105;5;A
19162;105;6;A
19163;105;7;A
19164;105;7;B
19165;105;7;C
19166;105;8;A
19167;105;8;B
19168;105;8;C
19169;105;9;A
19170;105;9;B
19171;105;10;A
19172;105;11;A
19173;686;1;A
19174;686;1;B
19175;686;2;A
19176;686;2;B
19177;686;2;C
19178;686;3;A
19179;686;3;B
19180;686;4;A
19181;686;5;A
19182;686;6;A
19183;686;6;B
19184;686;7;A
19185;686;7;B
19186;686;7;C
19187;686;8;A
19188;686;9;A
19189;686;10;A
19190;686;10;B
19191;686;10;C
19192;686;11;A
19193;144;1;A
19194;144;1;B
19195;144;1;C
19196;144;2;A
19197;144;2;B
19198;144;2;C
19199;144;3;A
19200;144;3;B
19201;144;4;A
19202;144;4;B
19203;144;4;C
19204;144;5;A
19205;144;5;B
19206;144;6;A
19207;144;7;A
19208;144;7;B
19209;144;7;C
19210;144;8;A
19211;144;8;B
19212;144;9;A
19213;144;9;B
19214;144;9;C
19215;144;10;A
19216;144;10;B
19217;144;11;A
19218;144;11;B
19219;144;11;C
19220;657;1;A
19221;657;2;A
19222;657;3;A
19223;657;4;A
19224;657;4;B
19225;657;5;A
19226;657;5;B
19227;657;6;A
19228;657;7;A
19229;657;8;A
19230;657;8;B
19231;657;9;A
19232;657;10;A
19233;657;10;B
19234;657;10;C
19235;657;11;A
19236;657;11;B
19237;294;1;A
19238;294;1;B
19239;294;1;C
19240;294;2;A
19241;294;3;A
19242;294;3;B
19243;294;4;A
19244;294;5;A
19245;294;6;A
19246;294;6;B
19247;294;6;C
19248;294;7;A
19249;294;8;A
19250;294;8;B
19251;294;8;C
19252;294;9;A
19253;294;10;A
19254;294;10;B
19255;294;11;A
19256;294;11;B
19257;294;11;C
19258;384;1;A
19259;384;2;A
19260;384;3;A
19261;384;3;B
19262;384;3;C
19263;384;4;A
19264;384;5;A
19265;384;6;A
19266;384;6;B
19267;384;7;A
19268;384;7;B
19269;384;8;A
19270;384;9;A
19271;384;9;B
19272;384;9;C
19273;384;10;A
19274;384;10;B
19275;384;11;A
19276;384;11;B
19277;384;11;C
19278;807;1;A
19279;807;1;B
19280;807;2;A
19281;807;3;A
19282;807;3;B
19283;807;4;A
19284;807;5;A
19285;807;5;B
19286;807;5;C
19287;807;6;A
19288;807;7;A
19289;807;7;B
19290;807;8;A
19291;807;8;B
19292;807;8;C
19293;807;9;A
19294;807;9;B
19295;807;9;C
19296;807;10;A
19297;807;10;B
19298;807;11;A
19299;338;1;A
19300;338;1;B
19301;338;2;A
19302;338;2;B
19303;338;2;C
19304;338;3;A
19305;338;3;B
19306;338;4;A
19307;338;4;B
19308;338;5;A
19309;338;5;B
19310;338;6;A
19311;338;6;B
19312;338;6;C
19313;338;7;A
19314;338;7;B
19315;338;7;C
19316;338;8;A
19317;338;8;B
19318;338;8;C
19319;338;9;A
19320;338;9;B
19321;338;9;C
19322;338;10;A
19323;338;10;B
19324;338;10;C
19325;338;11;A
19326;338;11;B
19327;338;11;C
19328;236;1;A
19329;236;1;B
19330;236;1;C
19331;236;2;A
19332;236;2;B
19333;236;3;A
19334;236;4;A
19335;236;4;B
19336;236;5;A
19337;236;5;B
19338;236;6;A
19339;236;7;A
19340;236;7;B
19341;236;7;C
19342;236;8;A
19343;236;8;B
19344;236;8;C
19345;236;9;A
19346;236;9;B
19347;236;10;A
19348;236;11;A
19349;236;11;B
19350;236;11;C
19351;917;1;A
19352;917;1;B
19353;917;1;C
19354;917;2;A
19355;917;2;B
19356;917;3;A
19357;917;3;B
19358;917;4;A
19359;917;4;B
19360;917;4;C
19361;917;5;A
19362;917;5;B
19363;917;5;C
19364;917;6;A
19365;917;6;B
19366;917;7;A
19367;917;7;B
19368;917;7;C
19369;917;8;A
19370;917;8;B
19371;917;9;A
19372;917;10;A
19373;917;11;A
19374;417;1;A
19375;417;1;B
19376;417;2;A
19377;417;2;B
19378;417;3;A
19379;417;4;A
19380;417;4;B
19381;417;4;C
19382;417;5;A
19383;417;5;B
19384;417;5;C
19385;417;6;A
19386;417;6;B
19387;417;6;C
19388;417;7;A
19389;417;8;A
19390;417;8;B
19391;417;8;C
19392;417;9;A
19393;417;9;B
19394;417;9;C
19395;417;10;A
19396;417;10;B
19397;417;11;A
19398;682;1;A
19399;682;1;B
19400;682;2;A
19401;682;2;B
19402;682;2;C
19403;682;3;A
19404;682;3;B
19405;682;4;A
19406;682;4;B
19407;682;4;C
19408;682;5;A
19409;682;5;B
19410;682;6;A
19411;682;6;B
19412;682;6;C
19413;682;7;A
19414;682;8;A
19415;682;8;B
19416;682;8;C
19417;682;9;A
19418;682;10;A
19419;682;10;B
19420;682;10;C
19421;682;11;A
19422;682;11;B
19423;682;11;C
19424;240;1;A
19425;240;1;B
19426;240;1;C
19427;240;2;A
19428;240;2;B
19429;240;3;A
19430;240;3;B
19431;240;4;A
19432;240;4;B
19433;240;5;A
19434;240;6;A
19435;240;6;B
19436;240;7;A
19437;240;8;A
19438;240;9;A
19439;240;9;B
19440;240;10;A
19441;240;11;A
19442;75;1;A
19443;75;1;B
19444;75;1;C
19445;75;2;A
19446;75;3;A
19447;75;3;B
19448;75;4;A
19449;75;4;B
19450;75;5;A
19451;75;5;B
19452;75;5;C
19453;75;6;A
19454;75;6;B
19455;75;7;A
19456;75;8;A
19457;75;8;B
19458;75;8;C
19459;75;9;A
19460;75;9;B
19461;75;10;A
19462;75;10;B
19463;75;11;A
19464;806;1;A
19465;806;1;B
19466;806;2;A
19467;806;2;B
19468;806;2;C
19469;806;3;A
19470;806;3;B
19471;806;4;A
19472;806;4;B
19473;806;4;C
19474;806;5;A
19475;806;6;A
19476;806;6;B
19477;806;6;C
19478;806;7;A
19479;806;8;A
19480;806;8;B
19481;806;8;C
19482;806;9;A
19483;806;10;A
19484;806;11;A
19485;192;1;A
19486;192;1;B
19487;192;2;A
19488;192;2;B
19489;192;2;C
19490;192;3;A
19491;192;3;B
19492;192;4;A
19493;192;4;B
19494;192;5;A
19495;192;5;B
19496;192;5;C
19497;192;6;A
19498;192;6;B
19499;192;7;A
19500;192;7;B
19501;192;7;C
19502;192;8;A
19503;192;8;B
19504;192;8;C
19505;192;9;A
19506;192;9;B
19507;192;10;A
19508;192;10;B
19509;192;11;A
19510;947;1;A
19511;947;2;A
19512;947;2;B
19513;947;3;A
19514;947;4;A
19515;947;5;A
19516;947;5;B
19517;947;6;A
19518;947;6;B
19519;947;6;C
19520;947;7;A
19521;947;8;A
19522;947;8;B
19523;947;8;C
19524;947;9;A
19525;947;9;B
19526;947;9;C
19527;947;10;A
19528;947;11;A
19529;947;11;B
19530;740;1;A
19531;740;1;B
19532;740;2;A
19533;740;2;B
19534;740;2;C
19535;740;3;A
19536;740;3;B
19537;740;3;C
19538;740;4;A
19539;740;4;B
19540;740;5;A
19541;740;5;B
19542;740;5;C
19543;740;6;A
19544;740;6;B
19545;740;7;A
19546;740;7;B
19547;740;8;A
19548;740;8;B
19549;740;8;C
19550;740;9;A
19551;740;10;A
19552;740;10;B
19553;740;10;C
19554;740;11;A
19555;740;11;B
19556;370;1;A
19557;370;2;A
19558;370;2;B
19559;370;3;A
19560;370;3;B
19561;370;4;A
19562;370;4;B
19563;370;4;C
19564;370;5;A
19565;370;5;B
19566;370;5;C
19567;370;6;A
19568;370;7;A
19569;370;7;B
19570;370;8;A
19571;370;8;B
19572;370;8;C
19573;370;9;A
19574;370;10;A
19575;370;11;A
19576;370;11;B
19577;370;11;C
19578;64;1;A
19579;64;1;B
19580;64;1;C
